Container_ID,Tenant_ID,Requested_CPU_Cores,Requested_Memory_MB,Requested_Storage_GB,Requested_Bandwidth_Mbps,Execution_Start_Time_ms,Execution_Finish_Time_ms,Makespan_ms,Server_ID,Available_CPU_Cores,Available_Memory_GB,Available_Storage_TB,Available_Bandwidth_Mbps,Power_Consumption_Watts,Inter_Container_Communication_Latency_ms,Routing_Path_Efficiency,Bandwidth_Allocation_Mbps,Active_Switches,Energy_Efficiency_Score,Execution_Cost_$,Resource_Utilization_%,SLA_Violation_Rate_%,Power_Consumption_Switches_Watts,Total_Data_Transferred_MB,Optimal_Scheduling
2039,24,6,11499,572,1294,3645945,7224152,3578207,183,20,403,19.24,38880,423.84,304,0.5,3125,19,0.13,130.73,88.81,10.22,93.55,13768,1
2040,49,1,6504,916,4703,3515820,9674192,6158372,4,48,105,31.86,38562,153.07,44,0.79,3382,7,0.76,333.08,50.82,0.95,231.6,25360,0
2041,32,7,562,22,4491,1393578,7180603,5787025,11,55,462,10.73,2076,760.89,385,0.04,903,1,0.17,79.77,32.73,46.69,147.45,4400,0
2042,41,6,6964,384,188,4974959,9859245,4884286,59,33,80,9.01,35772,972.9,308,0.06,734,6,0.86,288.89,18.65,30.14,310.51,12206,0
2043,36,4,5665,126,3605,4975475,7073106,2097631,3,16,170,3.58,12825,900.23,278,0.96,2636,14,0.7,366.38,98.77,9.24,259.57,16624,1
2044,34,1,26747,103,4920,4597970,7703057,3105087,12,41,230,16.41,9890,955.97,142,0.44,1752,2,0.54,361.17,46.28,35.83,16.98,10499,0
2045,36,9,15852,900,3827,1845878,9539985,7694107,113,60,462,30.26,36665,567.62,487,0.74,1611,2,0.95,364.02,73.19,43.37,146.19,35270,0
2046,2,4,14412,952,3264,2650047,6617965,3967918,73,38,377,16.62,34422,190.66,360,0.88,4250,19,0.67,324.69,93.65,13.48,209.66,20461,1
2047,15,2,22919,733,4463,2881737,6046729,3164992,149,49,373,12.8,1029,683.46,77,0.38,3267,11,0.23,496.4,12.8,19.35,433.78,31631,0
2048,34,8,15482,110,2433,2308502,7079189,4770687,150,14,154,49.75,7034,106.69,76,0.55,4953,18,0.27,480.59,90.64,3.84,408.26,11175,1
2049,36,2,21196,570,4807,468549,9729608,9261059,146,16,246,49.94,26173,502.32,199,0.87,3768,9,0.17,48.21,91.88,36.26,453.42,31574,0
2050,6,5,3299,472,1760,1723746,7513311,5789565,6,47,57,30.64,24249,799.85,322,0.6,1687,5,0.89,185.67,29.71,36.22,301.09,20597,0
2051,39,11,13893,65,4887,3397523,7180444,3782921,89,33,251,16.86,33988,862.17,373,0.19,378,12,0.28,405.06,39.78,27.4,164.09,23082,0
2052,42,6,16101,472,4187,2008423,8652282,6643859,114,59,484,43.22,2606,330.6,323,0.6,1074,3,0.95,229.31,89.51,19.16,198.31,13800,0
2053,12,11,16351,570,3439,2708103,9720829,7012726,109,58,101,37.1,28501,260.84,296,0.97,1486,15,0.46,148.45,54.63,34.56,143.01,43083,0
2054,3,13,29716,670,194,4369389,6412498,2043109,79,40,363,31.18,11491,705.0,164,0.99,2206,5,0.86,444.3,84.45,49.9,136.75,34622,0
2055,45,8,2667,76,2345,3960807,5851695,1890888,65,40,181,45.5,792,181.83,249,0.91,3545,14,0.44,194.33,10.58,20.19,359.59,4144,0
2056,18,11,7531,19,3143,2440726,6447550,4006824,55,59,213,22.82,13884,994.31,205,0.72,641,15,0.96,13.75,53.14,34.66,368.42,47423,0
2057,40,1,22256,384,4988,3202681,6019384,2816703,168,47,360,13.52,15732,365.56,252,0.88,558,19,0.79,229.66,57.71,40.8,199.21,11849,0
2058,21,1,29434,997,516,735960,8452875,7716915,82,11,77,48.39,9209,761.9,314,0.41,4370,10,0.94,201.92,66.71,47.09,209.85,10097,0
2059,15,12,21126,190,4135,1079903,6134471,5054568,52,35,403,43.15,29189,739.3,39,0.34,1822,10,0.83,110.16,46.23,28.15,301.32,716,0
2060,33,4,28249,762,1942,2890587,5795608,2905021,120,61,49,45.69,516,344.68,222,0.99,833,10,0.67,180.02,11.49,33.09,276.01,11463,0
2061,35,5,26702,360,1206,2216659,6602522,4385863,44,11,297,45.99,27260,416.89,108,0.88,785,7,0.9,62.04,55.49,11.36,228.72,36554,0
2062,26,13,8119,875,3695,2822887,9057198,6234311,95,54,246,19.75,27857,849.6,484,0.11,1313,5,0.1,286.78,60.24,4.48,85.15,15579,0
2063,8,15,11440,886,4191,2036112,8806762,6770650,62,41,388,43.18,12693,266.56,421,0.81,89,14,0.42,210.19,42.37,45.54,45.38,22338,0
2064,36,13,16169,452,1348,2360305,9081142,6720837,84,56,325,44.57,15481,107.04,398,0.01,3485,18,0.45,53.69,91.52,37.93,234.38,47362,0
2065,48,9,9110,79,2630,3100474,7609674,4509200,97,47,426,27.83,18870,189.9,320,0.43,270,16,0.86,497.41,36.54,44.13,179.35,32102,0
2066,30,11,12083,596,692,2285274,8925957,6640683,74,55,182,31.64,16073,699.87,26,0.08,3003,15,0.55,488.13,13.96,6.46,74.45,20249,0
2067,23,14,21093,172,3524,4285362,8238084,3952722,157,13,228,29.3,18279,275.57,367,0.37,2955,1,0.53,428.09,86.84,22.09,469.44,19514,0
2068,42,7,26472,212,4377,4001186,7225542,3224356,147,40,292,1.79,8363,588.76,424,0.81,4556,4,0.28,124.6,99.44,34.48,195.99,45628,0
2069,44,7,16718,886,2170,1019846,6721362,5701516,156,12,69,27.24,18320,423.87,263,0.15,1385,15,0.55,48.21,83.54,49.02,357.95,5532,0
2070,14,8,12399,445,1739,3634145,5958213,2324068,122,26,199,2.85,30051,874.8,92,0.35,679,19,0.91,195.4,29.16,17.81,154.96,9350,0
2071,14,15,15540,149,1427,4338664,6017137,1678473,123,25,236,23.1,37503,513.08,392,0.26,3096,17,0.79,386.93,26.53,43.59,38.13,21147,0
2072,2,5,16487,10,4024,2469463,8345991,5876528,147,10,113,3.24,18201,182.63,463,0.13,2534,2,0.74,435.49,17.83,47.5,446.57,42151,0
2073,37,5,14351,542,28,610949,8586020,7975071,31,41,78,23.31,5048,841.19,5,0.97,1743,1,0.69,196.37,89.15,20.49,428.37,49208,0
2074,5,1,14431,792,2662,854971,7174485,6319514,182,9,490,15.93,33630,128.53,225,0.43,4186,13,0.41,206.35,76.89,40.79,28.11,14073,0
2075,38,14,5924,944,3810,1459023,5705335,4246312,99,8,57,38.92,3054,836.83,236,0.02,3305,16,0.8,4.47,94.19,4.55,403.96,16918,1
2076,45,9,32401,55,474,344321,6346738,6002417,190,42,264,24.48,22090,89.42,427,0.68,2139,5,0.32,425.51,69.41,35.41,486.99,941,0
2077,41,6,5011,872,700,3665237,8773440,5108203,142,58,125,26.09,14641,53.45,249,0.52,2210,15,0.84,189.13,13.83,23.27,35.27,7519,0
2078,47,9,5421,639,1020,4529071,5598063,1068992,50,11,169,45.28,20831,767.76,36,0.82,1563,7,0.96,493.41,38.51,2.64,411.73,6583,0
2079,14,3,24065,180,3071,1544331,8360160,6815829,59,42,212,24.63,23076,582.08,113,0.36,4851,12,0.33,173.8,64.57,39.44,374.87,39407,0
2080,39,5,15990,744,4030,1537270,8944087,7406817,198,15,163,8.66,9154,254.27,443,0.91,2510,18,0.73,1.87,54.96,32.13,140.37,32805,0
2081,25,2,11606,381,172,3133245,8408816,5275571,186,51,471,6.52,28943,967.65,121,0.03,4936,14,0.89,109.1,17.88,22.57,356.89,2906,0
2082,20,10,26717,422,1645,1816655,9246724,7430069,9,36,387,15.99,15118,655.16,484,0.52,2950,3,0.53,271.38,12.73,12.28,178.13,15102,0
2083,2,5,20158,451,2756,592659,8418047,7825388,57,43,225,14.0,29012,276.64,254,0.49,1333,15,0.79,399.63,35.97,29.36,147.4,41464,0
2084,39,15,26114,93,304,4297895,9350306,5052411,169,21,452,41.11,7215,445.19,387,0.01,4807,12,0.61,12.08,71.87,8.77,74.73,33341,0
2085,6,13,19885,520,588,4446474,9144113,4697639,27,49,399,38.19,8628,917.52,62,0.06,3575,17,0.86,7.4,95.06,5.08,460.11,28608,1
2086,17,13,30204,413,1595,602385,7224564,6622179,58,56,468,3.87,16563,243.23,406,0.29,2511,6,0.88,135.46,68.98,29.04,230.67,41587,0
2087,25,13,8166,759,3390,1538130,7328445,5790315,81,37,467,10.85,3418,930.52,406,0.57,1265,9,0.65,90.55,12.64,9.88,134.91,31254,0
2088,28,15,16494,394,2359,4779177,7654576,2875399,68,57,258,22.99,6785,255.94,224,0.21,4134,11,0.26,243.0,85.73,39.64,122.83,13919,0
2089,2,14,19120,965,2181,260675,8130730,7870055,186,14,122,5.27,20094,72.35,422,0.18,1257,13,0.61,449.16,15.53,4.23,151.47,24262,0
2090,35,8,22272,331,204,4106153,7011033,2904880,24,20,20,9.14,28347,305.02,50,0.14,4621,1,0.29,116.7,74.94,8.75,295.66,35041,0
2091,37,11,3432,708,851,3424900,6518522,3093622,80,29,159,45.51,5887,101.89,471,0.93,4933,6,0.02,182.76,50.18,37.59,332.85,35553,0
2092,5,2,24597,433,4017,1630870,6910632,5279762,62,52,152,27.52,7169,271.3,181,0.56,1583,13,0.99,361.95,32.92,43.01,376.19,28842,0
2093,1,8,31708,954,4594,841253,9114931,8273678,81,61,296,40.04,10813,308.39,120,0.25,4423,7,0.44,276.27,68.77,13.48,90.86,147,0
2094,40,4,23437,163,2941,2092190,8134143,6041953,195,9,456,17.2,25538,445.85,469,0.97,2270,4,0.46,92.44,73.45,5.31,211.73,18413,0
2095,12,10,6127,946,455,3592275,8127428,4535153,101,15,181,19.36,11068,318.56,132,0.41,3103,5,0.55,140.35,56.09,15.21,14.52,40487,0
2096,36,10,4827,40,89,4020511,6562795,2542284,117,28,151,43.06,32997,726.15,207,0.11,3945,2,0.76,383.59,81.79,6.18,51.3,41837,1
2097,45,15,22996,766,4850,448493,7835985,7387492,3,61,143,33.2,1194,972.29,237,0.51,101,4,0.76,57.18,31.44,6.56,137.31,29360,0
2098,23,1,12972,908,2755,387626,8226040,7838414,51,27,80,34.24,33978,95.14,21,0.44,1222,14,0.55,20.55,40.31,34.61,13.51,30860,0
2099,47,13,3295,85,3698,3730637,8386328,4655691,105,18,430,32.31,33728,537.39,20,0.62,1691,17,0.81,405.35,68.19,35.48,77.83,39135,0
2100,31,5,10117,784,1870,1846500,7981999,6135499,99,41,304,27.52,11969,298.59,212,0.7,3966,10,0.21,21.23,52.81,45.04,222.53,6519,0
2101,11,13,13301,590,940,2212812,8756008,6543196,67,51,454,49.57,8704,489.6,249,0.35,4812,17,0.85,137.18,17.18,36.34,197.43,33770,0
2102,10,1,12352,725,1944,835582,6786919,5951337,80,12,395,44.82,22485,719.36,373,0.17,3815,10,0.12,289.82,21.24,8.49,323.3,26464,0
2103,3,7,30996,816,4377,597515,7543717,6946202,185,60,143,35.83,11789,882.96,281,0.41,2390,11,0.66,10.81,80.02,38.31,103.63,15606,0
2104,14,8,19704,767,2181,1378521,7065776,5687255,148,55,212,34.23,5142,892.35,429,0.5,3914,18,0.01,449.52,76.47,29.85,122.43,48653,0
2105,16,3,3843,91,3304,4843071,7180269,2337198,45,37,97,5.13,25010,204.99,320,0.47,1200,3,0.99,458.21,83.08,29.89,208.9,14426,0
2106,10,3,19074,484,4791,4030226,7158393,3128167,134,40,307,24.77,26720,584.51,317,0.03,4259,17,0.64,194.44,20.57,22.56,326.57,34455,0
2107,29,7,32368,385,4757,2496526,9948308,7451782,161,19,511,25.3,18035,318.75,250,0.79,827,19,0.92,422.51,39.55,6.76,472.56,37601,0
2108,10,4,17693,193,4402,1349267,7823063,6473796,171,12,99,3.55,26731,522.93,309,0.34,3871,13,0.57,10.93,80.03,45.3,323.19,29467,0
2109,12,3,3358,253,2844,3249068,7750363,4501295,178,8,167,38.02,7871,923.99,223,0.29,2169,4,0.99,60.85,35.15,0.23,10.94,39942,0
2110,30,15,1441,790,4726,1253827,8705645,7451818,155,42,204,1.1,28299,107.63,196,0.21,3376,6,0.54,103.06,12.2,21.95,422.19,38110,0
2111,41,8,5330,655,1664,656117,5700611,5044494,30,32,226,21.84,33076,614.45,184,0.58,1122,12,0.42,135.35,81.16,10.82,166.15,47740,1
2112,1,3,19987,244,2938,2597523,5538183,2940660,99,11,43,45.26,39196,391.73,93,0.59,1249,13,0.76,305.61,41.48,10.03,133.91,27089,0
2113,5,13,2774,724,3613,3108629,8915504,5806875,146,16,75,17.68,18264,874.7,355,0.43,2945,1,0.1,485.05,55.86,27.07,353.53,378,0
2114,20,14,26421,707,1682,2681493,6965378,4283885,158,61,109,29.55,24881,257.4,222,0.67,4932,19,0.26,78.67,15.97,5.53,371.36,7553,0
2115,8,7,26362,270,4360,532654,7613075,7080421,143,56,502,16.09,10936,366.34,442,0.04,4753,18,0.56,422.78,36.2,2.25,234.34,32875,0
2116,43,2,13287,841,1297,4017648,8659426,4641778,96,51,350,9.77,13845,69.3,457,0.8,1589,13,0.4,383.81,84.7,29.29,276.2,4941,0
2117,12,11,8061,19,2736,3843949,8991078,5147129,99,58,129,36.77,382,458.45,293,0.26,4862,18,0.49,190.54,19.88,30.77,346.22,308,0
2118,1,11,20376,40,4134,2704264,7084074,4379810,190,10,344,11.02,32184,651.57,5,0.47,1412,15,0.85,284.67,72.55,4.98,483.33,23349,0
2119,20,1,20238,610,1068,2836193,7241016,4404823,21,37,139,4.54,26371,236.35,377,0.75,3326,11,0.2,176.93,42.83,8.09,335.67,12034,0
2120,28,12,22949,516,4854,4175469,8995566,4820097,140,27,54,22.32,34355,653.89,274,0.17,2818,10,0.11,121.85,43.43,6.45,124.6,2197,0
2121,43,6,24470,33,611,3608227,6588294,2980067,177,17,430,35.73,37887,757.48,33,0.9,3158,10,0.47,66.97,24.86,43.35,361.03,45875,0
2122,37,8,24755,811,3284,2581410,6117696,3536286,1,27,272,29.42,22912,232.8,269,0.14,2087,14,0.22,330.03,11.49,42.59,380.64,17879,0
2123,47,1,9921,677,2988,3161450,7158549,3997099,183,47,28,12.98,10720,767.51,417,0.81,1615,18,0.02,90.92,51.99,14.89,40.69,32839,0
2124,37,13,10168,450,140,690148,8724471,8034323,25,10,243,41.07,30938,936.13,241,0.4,4577,16,0.72,433.64,98.51,27.53,26.17,35976,0
2125,12,10,29496,539,120,1580694,6079664,4498970,175,18,209,5.76,17019,261.36,296,0.16,2460,4,0.43,298.69,85.09,36.36,427.53,40707,0
2126,37,12,4686,685,2581,3004859,5724415,2719556,39,22,57,33.85,24547,178.25,101,0.87,2600,14,0.72,342.39,52.28,48.23,38.06,44677,0
2127,49,9,31411,849,3369,2511030,6292295,3781265,27,59,436,30.73,27402,366.74,450,0.73,162,19,0.21,308.76,64.71,4.94,92.35,7587,0
2128,49,15,24043,625,2744,2260413,7858603,5598190,93,35,200,45.05,17387,231.18,108,0.23,3375,9,0.3,321.78,67.89,38.65,456.83,4296,0
2129,44,3,5282,946,840,4719581,6975677,2256096,50,51,50,26.82,28597,786.48,490,0.67,2496,10,0.65,447.65,88.63,9.45,57.02,10138,1
2130,28,3,6345,885,675,2846966,9693373,6846407,183,42,52,41.13,8438,176.18,268,0.16,2875,6,0.67,162.1,62.7,48.77,110.54,39686,0
2131,47,4,25101,892,1076,2888402,5526301,2637899,156,14,90,11.55,12041,71.41,93,0.98,3330,8,0.75,356.05,93.46,34.81,66.19,43887,0
2132,15,11,23898,607,4980,905930,6717401,5811471,57,61,265,27.72,30077,384.22,93,0.55,2935,13,0.1,83.29,72.21,34.5,308.01,17128,0
2133,6,15,19189,319,3798,3180538,8100669,4920131,82,40,481,27.1,3753,795.49,175,0.15,2220,7,0.82,321.29,25.81,11.08,373.8,23938,0
2134,44,1,2557,745,1327,4862110,8260912,3398802,16,49,142,15.47,18623,668.73,432,0.07,4201,10,0.59,203.07,57.22,21.43,425.99,34965,0
2135,20,9,1549,646,294,332819,9877151,9544332,184,56,35,1.25,17680,554.01,279,0.63,3551,12,0.12,422.77,34.82,3.49,125.01,30222,0
2136,14,11,6754,124,4669,4280174,5915477,1635303,35,45,465,37.47,37256,485.05,40,0.64,2644,14,0.44,173.4,67.8,0.27,56.27,30081,0
2137,2,3,29216,372,4124,1604683,5722299,4117616,156,26,231,20.44,6969,667.0,252,0.98,1249,9,0.38,427.69,42.1,12.92,447.72,9985,0
2138,9,13,10163,351,3588,437835,9595597,9157762,46,51,262,15.7,30658,517.57,117,0.5,2727,11,0.17,228.84,89.09,44.39,157.06,23684,0
2139,37,10,25344,323,4652,1913514,8017366,6103852,67,36,223,10.51,6505,786.12,389,0.34,3224,9,0.87,448.12,54.75,19.33,402.87,1076,0
2140,20,4,12833,488,57,3284549,8040834,4756285,16,9,166,42.73,29442,873.12,420,0.71,1620,14,0.55,499.59,44.13,19.14,473.93,33864,0
2141,26,1,6674,451,1778,1544831,7588391,6043560,79,51,454,17.36,38564,214.94,287,0.8,1885,4,0.46,490.2,67.92,5.74,18.64,13395,0
2142,29,4,4585,353,4324,558248,5759334,5201086,74,26,328,10.99,39007,270.36,151,0.69,2273,3,0.17,220.17,71.96,9.21,309.52,3172,0
2143,1,13,18179,116,4871,2773448,5742498,2969050,117,16,449,26.65,32303,537.98,16,0.74,2564,5,0.61,483.04,93.34,36.24,379.05,22830,0
2144,35,1,16547,955,3269,1101765,8436160,7334395,49,13,181,39.31,32611,872.5,72,0.69,1388,10,0.12,424.67,22.07,23.51,307.15,22461,0
2145,6,5,7244,13,2088,3150914,8700730,5549816,196,24,318,30.52,35853,922.49,9,0.17,2867,10,0.53,6.73,12.63,3.56,392.37,29418,0
2146,37,5,22841,917,2316,4018283,5265746,1247463,150,9,123,48.05,27880,169.53,182,0.81,3688,12,0.32,163.34,61.08,24.59,449.67,24940,0
2147,5,14,3999,320,3425,4587139,6935646,2348507,18,46,364,47.88,38832,337.98,450,0.63,2596,16,0.58,45.27,94.78,45.15,81.32,21928,0
2148,33,11,2696,165,4413,2483111,8479524,5996413,22,13,143,45.22,11455,781.13,402,0.39,363,5,0.68,67.43,74.14,20.88,150.28,30710,0
2149,49,7,25446,720,3152,1889180,7309299,5420119,106,21,173,28.69,237,936.99,47,0.66,1415,8,0.95,455.5,53.74,8.07,93.56,26738,0
2150,14,14,28879,85,577,3075258,6115391,3040133,119,56,467,38.65,9413,127.13,83,0.85,84,13,0.61,151.0,16.2,10.68,85.56,42260,0
2151,12,8,29937,248,4336,3333499,5103253,1769754,16,33,364,15.14,15361,496.04,293,0.86,1446,8,0.34,290.63,95.8,33.96,261.94,36346,0
2152,42,4,14402,432,4075,4520502,5327729,807227,184,25,251,29.19,10544,520.9,40,0.33,2503,12,0.84,229.65,58.69,21.78,307.78,30486,0
2153,20,7,20083,568,91,2170556,7135571,4965015,3,13,137,4.26,32584,58.16,72,0.12,3940,19,0.68,460.73,24.31,26.83,224.8,5594,0
2154,24,4,29587,684,3015,2403701,6534568,4130867,123,19,314,13.91,35102,861.62,121,0.22,3905,11,0.42,117.81,96.42,38.63,420.77,48581,0
2155,43,3,9929,653,226,614190,9836868,9222678,181,45,389,16.94,4436,152.02,209,0.61,4825,16,0.06,221.11,11.05,31.01,266.9,16222,0
2156,34,15,6007,644,344,751890,6806286,6054396,35,29,248,18.7,3738,845.62,325,0.52,1942,17,0.82,43.14,92.21,24.79,212.81,7863,0
2157,25,6,19193,479,568,518632,8358785,7840153,105,21,426,8.89,15912,69.92,328,0.49,910,7,0.73,315.0,48.44,43.15,322.71,25591,0
2158,29,4,15293,713,2921,4929776,9460671,4530895,103,20,496,5.08,32210,983.88,458,0.3,3451,13,0.46,443.11,93.04,46.73,404.53,3194,0
2159,39,14,7609,368,883,2926952,9505787,6578835,149,16,97,29.34,27931,548.68,131,0.08,3898,9,0.56,153.17,23.41,28.2,405.88,6708,0
2160,31,3,8981,801,762,4859618,6929159,2069541,193,57,79,25.07,14422,333.88,195,0.3,355,8,0.77,396.77,66.4,44.19,97.72,6990,0
2161,47,15,12911,933,3771,2580271,7917018,5336747,57,49,21,29.64,15776,625.97,223,0.69,620,2,0.47,67.96,61.46,4.91,44.81,25761,0
2162,43,15,27074,821,603,2202412,5828324,3625912,47,39,367,7.34,3944,319.6,347,0.62,624,15,0.65,233.74,39.14,14.12,331.87,19258,0
2163,23,9,16714,357,2761,4155504,6865806,2710302,162,17,302,47.44,31728,152.34,220,0.28,324,10,0.48,139.1,37.43,28.48,189.52,44935,0
2164,44,5,20440,408,1688,988927,7757650,6768723,48,34,219,21.25,7513,289.53,38,0.77,1777,2,0.62,334.35,33.41,41.2,359.49,7788,0
2165,38,13,11497,345,3907,3978005,6424861,2446856,167,21,102,23.02,10763,848.76,100,0.96,3466,9,0.51,344.68,50.35,1.91,242.88,33336,0
2166,20,14,7343,179,4658,1670621,7353074,5682453,87,16,172,27.8,23408,284.68,155,0.25,3952,15,0.26,204.2,56.19,43.55,341.68,21669,0
2167,23,7,17287,425,1492,3982680,9469981,5487301,120,16,402,34.82,6033,440.32,272,0.79,716,16,0.63,167.46,28.28,10.39,126.74,30990,0
2168,45,12,1480,541,792,4446659,6157248,1710589,158,33,112,19.86,3411,572.0,143,0.79,3986,5,0.48,388.29,66.25,45.31,252.87,34337,0
2169,16,14,10894,443,2144,887899,8618424,7730525,178,39,374,8.01,24904,876.49,72,0.53,1315,4,0.27,271.6,12.46,21.23,243.98,6349,0
2170,42,6,5663,936,3596,842132,5883941,5041809,97,48,235,39.37,38650,60.29,487,0.01,1355,7,0.87,273.04,67.58,15.12,54.22,8744,0
2171,8,10,27316,819,3804,1285749,7933528,6647779,144,42,225,13.77,24453,887.99,177,0.29,157,3,0.35,394.72,97.13,34.06,366.45,33972,0
2172,21,15,11330,306,4618,2603016,6781657,4178641,94,33,123,22.7,32152,754.07,412,0.04,3459,18,0.31,310.77,91.17,37.54,432.93,30431,0
2173,1,5,27933,367,993,920593,8606924,7686331,3,48,229,31.98,14402,417.43,463,0.41,2429,17,0.05,74.98,81.31,7.71,13.96,37776,1
2174,8,7,21260,36,4692,4142963,8287314,4144351,61,52,163,48.3,5250,992.45,444,0.57,3102,2,0.14,54.53,26.93,33.09,294.6,14143,0
2175,29,11,20203,463,752,1690947,7510985,5820038,2,49,223,2.65,26950,105.89,384,0.44,3612,13,0.41,129.18,40.78,33.2,327.66,46989,0
2176,32,6,32532,621,4554,3656448,6180998,2524550,26,10,73,26.42,14117,750.88,408,0.69,4023,8,0.57,184.02,51.22,5.45,407.42,3116,0
2177,38,10,11304,828,4693,2668969,7406614,4737645,18,37,259,46.87,7779,733.86,197,0.24,1025,3,0.07,135.17,27.53,7.7,220.91,1821,0
2178,5,2,27768,146,4365,1066243,9278499,8212256,66,36,72,13.5,23483,949.51,70,0.08,1321,5,0.59,119.11,59.43,5.81,258.17,6855,0
2179,47,13,6637,788,3618,767056,6398890,5631834,40,27,86,6.5,27054,833.21,444,0.17,2221,6,0.57,30.86,54.5,13.23,208.66,15934,0
2180,22,13,4882,901,3281,4770055,5259207,489152,131,11,275,30.25,9767,596.81,183,0.27,4567,4,0.05,258.18,63.23,41.78,390.18,15187,0
2181,47,13,5350,146,2520,357416,7417761,7060345,17,21,57,8.46,4605,270.82,133,0.24,1170,10,0.66,10.8,77.4,38.71,164.62,31953,0
2182,34,3,16687,380,4020,4127895,9154112,5026217,152,52,373,44.06,9825,534.32,281,0.51,2557,13,0.78,258.62,49.15,19.44,109.94,27756,0
2183,1,2,25173,168,103,2554264,5639759,3085495,2,59,49,36.44,13393,147.57,40,0.9,4584,7,0.71,68.96,41.48,38.9,171.8,24643,0
2184,26,12,3646,769,1385,3299822,9664177,6364355,70,46,499,6.93,35015,514.15,135,0.36,674,9,0.33,437.24,55.63,3.27,341.56,13915,0
2185,43,3,13203,275,1141,4213503,9111882,4898379,168,28,289,29.29,34250,234.25,159,0.08,3506,19,0.05,196.89,93.81,45.89,245.99,47183,0
2186,10,1,10943,87,2526,4074575,9426069,5351494,154,14,368,2.33,18861,937.85,445,0.82,4917,5,0.57,386.92,55.01,21.07,386.53,6127,0
2187,30,8,12068,154,4973,2482699,5917671,3434972,185,13,208,42.41,31302,436.28,3,0.02,3795,5,0.68,124.42,90.05,47.43,332.33,23887,0
2188,18,6,27133,497,100,2303046,5119467,2816421,49,62,383,11.07,3363,192.01,180,0.52,1515,6,0.85,495.69,21.15,5.12,144.85,42353,0
2189,17,13,1566,797,1489,2899621,6703749,3804128,57,47,424,36.86,36008,72.56,210,0.81,2240,10,0.03,227.84,80.32,30.07,185.99,16020,0
2190,26,2,28489,315,964,4814245,6743479,1929234,56,13,444,6.21,34004,363.93,64,0.57,2936,1,0.29,343.15,34.7,41.25,235.14,26123,0
2191,8,8,20625,831,2441,1819417,9328632,7509215,198,32,157,24.15,2529,104.93,477,0.93,1775,15,0.01,453.77,33.78,44.48,186.45,35122,0
2192,47,6,31338,610,32,4730439,9911142,5180703,76,11,282,46.53,4238,486.35,321,0.03,947,13,0.41,147.21,99.65,12.39,268.59,3245,1
2193,40,7,31078,723,1735,3811686,9819712,6008026,21,44,136,4.65,20303,94.69,115,0.94,1324,4,0.24,199.86,20.42,6.42,435.21,23248,0
2194,49,11,3181,958,4128,120954,5897765,5776811,16,32,451,15.47,11328,841.61,440,0.75,2089,13,0.07,327.44,35.34,35.8,55.19,46815,0
2195,12,1,17171,560,3315,4846011,7940861,3094850,6,25,269,39.35,16593,492.37,413,0.33,3783,9,0.76,80.17,34.31,6.68,21.28,16420,0
2196,27,7,16593,830,1731,1374547,9959346,8584799,34,41,268,23.7,9219,803.19,59,0.63,2877,15,0.65,350.95,11.73,11.97,300.41,48071,0
2197,8,3,13450,274,1450,609198,9820897,9211699,59,32,279,32.86,17337,395.87,255,0.56,617,1,0.42,407.4,54.79,49.82,487.66,9111,0
2198,25,11,6229,706,4680,193901,8746192,8552291,67,29,331,40.79,37390,779.48,296,0.91,637,4,0.16,300.77,31.27,30.3,493.24,36663,0
2199,46,12,12794,764,2160,3270890,6809711,3538821,41,63,313,39.42,20313,435.04,289,0.41,3964,6,0.55,160.63,88.38,44.72,306.87,16474,0
2200,4,8,15403,795,2557,2767009,8518042,5751033,147,53,159,20.37,16847,687.81,495,0.1,948,8,0.23,310.95,14.48,32.73,446.74,48997,0
2201,33,6,9809,262,4933,1266513,8009844,6743331,157,63,266,22.1,33860,727.58,216,0.07,4197,12,0.21,443.98,46.48,28.15,300.37,261,0
2202,1,4,32319,487,3564,127277,5466492,5339215,32,63,182,28.98,22521,622.36,239,0.41,2880,12,0.47,126.92,68.82,30.63,386.68,49509,0
2203,19,11,14713,454,198,1515095,8695718,7180623,10,21,116,7.02,39564,102.43,35,0.99,4227,19,0.24,435.35,74.96,48.52,283.11,23424,0
2204,31,8,16801,443,469,3163772,5452310,2288538,192,44,366,43.61,12189,398.71,495,0.62,484,4,0.54,366.97,78.8,48.56,363.34,18634,0
2205,16,9,24918,262,2246,3827915,9664437,5836522,119,18,57,5.58,12927,787.9,71,0.74,1880,19,0.04,220.99,90.94,48.25,374.29,27023,0
2206,14,10,24896,543,4456,4001101,8513482,4512381,93,34,417,10.06,27960,928.45,353,0.96,1761,13,0.25,499.26,94.9,11.77,120.49,2199,1
2207,48,2,31798,105,590,3950117,6981318,3031201,77,33,392,47.3,39830,677.46,196,0.66,606,14,0.7,70.34,72.27,3.14,150.62,3089,0
2208,5,15,13385,350,2171,4306471,5849198,1542727,20,59,406,14.81,24199,968.98,35,0.6,3978,1,0.16,217.36,69.76,34.92,425.57,28193,0
2209,41,6,28020,824,4725,1628924,7096775,5467851,156,42,403,12.97,32807,310.64,162,0.19,4511,4,0.62,350.76,57.98,24.22,453.27,22990,0
2210,26,5,17024,438,1541,3705990,9708289,6002299,27,23,111,21.84,15886,179.53,74,0.29,2691,5,0.02,7.92,49.12,44.95,289.03,30016,0
